Principal Component 2754,7f 33,7c 53,4e 74,7f 56,5b 7c,7c 50,3b 00,57 5f,03 4e,42 6a,2b 47,33 0d,3b 66,53 0b,1b 6a,1b 53,1b 74,0f 5e,5e 5e,6a 05,4e 66,7d 51,4e 0f,4e 4e,48 2d,00 6a,7f 3c,0f 4e,1b 25,33 5b,68 3d,25 5d,23 2b,00 3d,53 1b,0b 5f,4a 55,7c 7c,55 5d,75 0d,09 0f,58 5d,0f 28,53 7c,03 5f,68 1b,1b 5e,6a 66,57 7c,46 7c,66 5e,5a 33,4e 75,56 5e,75 6b,66 1b,59 2b,3c 7e,7d 03,0c 5e,00 1c,76 6a,7d 5f,7c 33,68 0f,7f 03,1b 5d,66 2b,72 5e,59 0f,7f 53,43 7c,0f 00,4a 6a,1b 50,00 2d,5b 2b,56 6a,75 0c,6a 3b,0b 57,6c 65,56 7c,68 3b,76 3b,5b 5b,5a 4a,4f 41,43 6a,7d 2b,7c 74,68 5a,5e 75,6a 75,5f 55,6a 53,59 5b,0b 2b,5f 66,03 7e
Principal Component 2755,09 3b,7f 33,7f 03,0f 31,53 0b,5b 7c,09 2b,7d 51,42 6a,57 5b,3c 7e,0f 55,08 0f,7c 50,7d 03,40 5d,1b 5e,46 7c,6a 00,5d 56,00 6a,75 0d,57 5f,0b 5f,0c 75,6e 65,09 0f,7c 74,76 6a,5d 33,64 5d,55 5d,39 5e,01 7f,76 5d,4e 66,40 5f,3b 66,66 5e,4e 0f,2d 75,5d 5d,56 2b,55 3b,7e 68,69 5a,39 7d,56 3c,5d 57,7f 01,46 5f,75 0b,7c 47,4e 7e,7c 7c,75 5d,5d 39,4a 6a,0b 57,6a 3b,2b 23,1b 09,0f 7f,7f 56,0c 0c,53 3c,5f 55,7f 5e,41 6a,53 5e,75 0c,7c 56,0a 00,55 0f,6a 5e,0d 75,59 7d,7c 33,0b 50,5f 56,7f 39,0f 28,64 2b,0f 2a,1c 00,5f 2b,64 5f,5b 24,31 0f,7c 6a,6a 05,7c 2b,41 5e,6a 69,0f 57,00 2d,59 1d,7f 4c,2b 55,5e 53
Principal Component 2756,0b 5f,7e 53,3c 7e,2b 47,46 7c,5b 7c,3b 5b,4e 74,0f 52,09 3b,53 3c,0f 55,1b 5e,55 0f,03 4e,76 5d,7f 5e,25 5d,4e 4e,1b 5f,57 7c,1b 74,33 7d,01 7f,7d 5f,39 5e,55 3d,5d 33,5f 66,0c 75,3b 59,5d 39,2d 74,6a 69,75 0d,7e 68,7f 3c,57 5f,59 3b,53 7c,57 5b,7e 7c,7e 40,00 1c,64 5d,1b 50,23 2b,33 0d,1b 25,6a 7d,6a 57,0f 57,7d 68,0f 00,5d 0c,5d 56,53 3b,59 2b,4e 7e,0b 2b,43 6a,24 0c,57 3b,3b 00,4a 6a,6b 6a,7c 47,7c 5f,56 7c,43 7c,00 5f,5a 4a,0f 5f,00 7d,77 3b,2b 4e,00 3d,7e 6a,0f 68,7e 59,1b 53,2b 7c,68 5a,2b 42,1b 09,5b 24,59 0f,56 3c,6f 74,2d 3d,66 5f,0f 28,66 6a,50 3b,73 1b,5b 5e,68 3b,05 6a,5e 55,47 2b
Principal Component 2757,4f 5f,0f 2a,3b 5b,01 7f,48 2d,2d 75,00 6a,7c 50,33 0d,76 5d,09 5b,6a 41,6a 05,5d 5d,0b 50,5d 56,6a 66,7f 33,7f 01,0b 5f,55 3d,6b 03,68 3d,56 5e,46 6a,50 5f,56 7c,76 6a,5d 68,7f 3c,3c 7e,66 1b,0d 0b,7d 51,2b 4a,0d 75,7f 39,7c 47,5d 39,7f 03,00 2d,25 0d,40 5d,7f 53,5d 57,5e 53,46 3c,2b 47,69 5a,2b 4e,39 5e,5b 75,3b 59,7c 2b,25 5d,46 7c,5a 4a,4a 31,5e 74,7c 7c,1d 75,72 2b,48 5e,75 0a,4e 4e,73 5e,5e 3b,41 6a,3c 76,0a 74,5f 39,0c 0c,5d 53,53 3b,1b 66,00 1c,76 5e,5f 5f,0f 5e,4e 75,5f 75,72 5f,57 3b,59 3b,76 3b,6a 23,4b 7f,7d 74,59 5b,00 3d,6a 5a,4c 3d,05 6a,5e 5f,6e 65,7f 4d,0b 2b,0b 33,3d 01,68 5d
Principal Component 2758,1b 6a,40 5d,53 3c,6b 03,1b 59,0f 55,4e 0f,1b 5f,57 5b,55 5d,6a 66,66 5e,6a 00,0f 5e,64 2b,01 7f,7e 53,68 5f,1b 53,68 5a,58 3b,56 5e,00 6a,4e 4e,7c 74,33 4e,7e 46,75 0d,0f 52,53 1b,7c 56,6e 65,0f 00,6c 65,00 3b,40 6a,09 2b,58 0f,53 5e,56 7c,55 0f,00 3d,7d 23,2b 47,1c 00,0c 75,5a 4a,7f 56,39 7d,7c 7c,7f 33,55 3b,0c 0c,50 1b,0b 5e,09 5b,6a 5e,0c 24,21 5f,2b 6a,59 1d,4a 55,40 5f,0b 57,5d 5d,5f 2b,4e 75,2b 5f,00 5e,5b 59,1b 5e,47 0f,0d 0b,00 2d,33 0d,5b 5e,47 3b,6a 23,3b 66,0a 75,5b 24,5d 33,6a 53,53 7c,7c 7f,2b 7c,00 0f,75 5d,6a 33,0f 56,74 0c,79 0f,5f 57,6a 5b,0d 00,2d 74,7c 50,6a 57,6a 5a,6a 03
Principal Component 2759,33 4e,7f 01,33 7d,0f 5e,0f 28,7c 74,0f 2a,42 6a,4e 66,1b 59,57 5b,7d 51,5b 7c,7c 50,1b 6a,58 5d,7c 7c,58 0f,7c 53,68 7d,6a 66,76 6a,52 5e,25 1b,00 5f,2b 23,7e 68,0b 5f,6e 65,0d 0b,7d 5f,5d 68,40 5f,0c 75,2d 74,7d 68,46 3c,7f 33,3b 66,6a 00,68 5a,1b 5e,5e 5e,66 1b,40 5d,53 1b,25 0d,39 7d,41 6a,55 5d,5d 5d,7c 6a,4a 31,5b 5e,50 5f,00 2d,55 3b,64 2b,6a 5b,5d 0c,5b 5b,0b 2b,5d 57,74 0c,7c 5f,33 5b,7c 43,43 3d,47 2b,46 3d,56 7f,7d 23,5f 39,23 2b,03 5f,3c 7e,1c 00,5e 53,5e 51,53 0b,56 7d,6a 5a,4e 7e,75 6b,7e 40,7e 53,4e 75,2b 4a,5b 75,55 3d,0d 75,7c 73,24 0c,51 3d,7f 5e,0b 5e,6a 53,7d 6a,75 0b,58 5f
Principal Component 2760,33 4e,0f 28,3b 00,6b 03,68 5f,4e 4e,4e 74,00 6a,7d 5f,42 6a,53 3c,68 7d,0d 50,03 4e,41 6a,68 5e,2d 75,3b 5b,7f 33,55 5d,0f 2a,7c 53,64 2b,76 5d,4e 66,0b 5f,08 0f,56 5e,5d 0c,48 2d,6a 41,4f 5f,56 1b,46 6a,7c 7f,2b 23,66 5e,5d 68,09 2b,5b 5b,7d 68,23 5f,6c 65,25 5d,0a 00,47 3b,76 5e,5e 53,51 3b,5d 39,46 3c,5d 53,64 5d,46 5f,21 5f,6a 75,5f 2b,1b 74,41 5e,5e 1b,7e 68,50 5f,53 5f,0a 74,40 2b,09 5e,66 5f,24 3b,76 3b,33 5f,2b 43,7e 46,4b 7f,7e 6a,0c 0c,5b 68,0b 44,47 6a,3c 7f,00 5e,0f 4e,56 0f,75 0a,4e 75,5e 3b,0b 40,2b 57,5e 75,53 7c,75 0b,43 6a,5f 5d,1b 40,74 0c,7d 2b,50 3d,58 0f,0f 24,33 7c,2a 40
Principal Component 2761,52 5a,68 7d,7f 3c,76 6a,7c 74,5b 7c,09 2b,58 5d,00 6a,57 5b,68 1b,6b 03,76 5d,1b 5e,0b 50,5d 57,40 5f,0f 2a,55 0f,56 7c,7f 56,7e 68,33 0d,7f 39,7d 03,7c 7c,56 1b,7e 40,39 5e,09 3b,25 5d,4e 66,0f 5e,53 3c,7d 5f,7f 03,56 7f,66 5e,0f 57,7d 2b,72 5e,6a 00,55 3b,0f 52,09 5b,75 6b,0f 55,6e 65,0d 75,3b 66,57 7e,4e 4e,5d 33,4e 7e,64 5d,5e 68,23 0b,00 5e,4a 6a,5b 5e,3b 59,0c 75,6a 66,2b 53,2b 7c,0c 0c,7d 6a,1b 6a,4e 0f,5e 53,0b 57,64 5f,6a 69,0f 4e,24 3b,2b 5e,1b 59,4e 74,1b 09,5f 55,03 4e,23 5f,0b 0f,5f 39,5b 5b,3b 56,6a 7d,50 5f,5b 2b,4a 55,08 0f,72 2b,7c 47,53 3b,5b 59,6a 74,75 5d,53 0f,7c 6a,46 3d
Principal Component 2762,7e 53,2d 75,4e 0f,5d 68,6a 66,52 5e,3b 00,09 3b,7f 33,52 5a,0f 2a,56 1b,3c 7e,58 3b,1b 5d,1b 59,7f 03,7d 5f,0f 5e,0b 5e,68 7d,46 6a,4f 5f,58 0f,48 2d,55 5d,64 5d,75 7d,40 5e,0f 55,5b 7c,00 6a,53 3c,0b 2b,00 3d,0f 28,50 5f,56 7c,1b 6a,09 2b,25 5d,47 2b,0d 50,53 6a,1b 5e,7e 7c,6a 00,2b 4e,7d 03,0a 00,5d 5d,3d 01,5a 33,4e 74,4e 4e,33 5b,5d 33,46 4b,5d 56,43 7c,00 5e,56 0b,4e 66,23 2b,5d 57,7e 40,57 7c,66 5f,01 7f,03 3c,7c 5f,66 5e,1b 53,33 7d,43 6a,4e 7e,7d 68,53 5e,74 5f,75 5d,25 0d,55 3d,6a 03,6a 57,55 0f,6a 75,46 3c,31 0f,53 1b,7c 7f,2b 55,7d 6a,5e 56,4b 7f,0a 74,5b 75,03 5f,33 7c,4c 3d,7d 51
Principal Component 2763,03 4e,56 2b,2b 23,53 0b,0f 4e,0f 2a,0b 50,57 5f,09 5b,0b 5f,4b 7c,5d 57,5d 56,50 5f,58 3b,0f 55,7c 50,00 6a,55 3d,1b 5d,33 4e,0b 5e,58 5d,3b 66,53 5e,46 7c,5e 51,1b 59,66 5e,68 3d,6a 66,68 5e,75 7d,7c 56,55 0f,1b 5e,7d 03,7d 6a,40 5e,00 0f,4f 5f,57 5b,0f 5e,46 6a,1b 6a,0d 0b,0f 57,0c 75,7e 7c,1b 50,7f 3c,3c 7e,6a 00,25 5d,6a 3b,0a 00,00 5f,4e 7e,64 5f,7c 5f,4e 75,66 6a,23 2b,7e 53,5b 68,59 2b,5d 33,7c 47,0f 7f,0b 57,5a 33,53 3c,3b 5b,2b 4a,75 5d,1b 66,2b 5f,5e 55,5d 68,2b 55,53 3b,7e 6a,46 3a,5e 68,0d 75,1b 40,23 5f,33 5f,5b 75,7d 68,49 0b,0c 66,2b 7c,3c 76,7c 6a,74 5e,4b 7f,39 5f,25 1b,72 2d
Principal Component 2764,0f 31,03 4e,31 0f,52 5a,7c 50,3b 5b,7f 01,52 5e,7e 53,0f 5e,40 5d,1b 5f,4e 74,33 7d,09 5b,00 6a,53 3c,75 0d,48 2d,09 2b,39 5e,42 6a,76 5d,53 7c,5d 68,6c 65,0f 4e,2d 75,68 5f,1b 6a,66 1b,33 0d,40 5e,68 5a,00 3d,0b 5f,7c 33,00 5f,0f 2a,56 1b,0b 50,6a 66,43 7c,0d 00,7c 74,6a 05,5a 4a,7c 5f,56 5e,2b 47,57 7c,5b 75,00 0f,0b 33,1b 5e,46 7c,58 5d,2b 23,76 3b,69 5a,56 7c,39 5f,25 5d,5f 0f,39 7d,7c 43,24 0c,5e 1b,46 3c,3b 00,57 3b,64 2b,58 4b,47 7c,7c 56,1b 09,53 0f,1b 74,5d 56,72 2d,7d 23,6f 74,2b 53,64 5d,2b 5e,09 5e,4b 7c,6a 42,1b 53,2c 1b,4e 75,5e 3b,76 5e,00 3b,7f 56,7e 4b,5b 5b,41 6a,0f 05,5e 75
Principal Component 2765,52 5a,3b 5b,53 0b,7c 50,01 7f,53 7c,5b 7c,7e 53,7d 51,76 6a,0d 50,33 7d,0f 5e,4e 0f,5d 57,66 1b,5a 33,7f 03,3b 00,58 3b,56 7f,33 4e,4b 7c,7c 7c,40 5d,3b 66,09 0f,0b 2b,03 5f,25 1b,5d 0c,7f 56,4e 66,1b 25,2d 74,00 0f,6a 05,55 5d,7c 5f,0f 57,76 5d,05 6a,55 3b,5d 5d,68 5a,4e 74,0a 00,6a 5a,5f 55,0f 4e,6b 03,7c 56,39 7d,47 3b,0d 00,5b 68,00 5f,4e 7e,56 5e,0b 50,5b 75,57 4a,75 0c,57 5b,2b 6a,7e 7c,25 0d,46 3c,33 5b,46 3a,75 5e,1b 59,59 7d,5f 75,2b 57,00 3d,74 0c,43 7c,68 7d,5e 68,23 0b,39 5f,7e 59,0f 28,7d 23,46 5f,5a 4a,5b 5e,7d 5f,0f 55,75 7d,7f 0f,5b 2b,7e 40,73 5e,5e 53,1b 50,5f 5f,57 3b,68 5d
Principal Component 2766,7e 09,6a 39,21 7e,6a 38,75 5b,7e 5e,5d 58,2b 52,5d 6a,7f 00,51 5f,7e 7e,58 5a,74 4e,5f 68,7f 2b,6b 50,5d 03,6a 25,0f 2d,4e 5e,0f 58,00 0d,7f 7e,01 5d,5f 6a,41 1a,5f 03,5b 57,45 0b,7a 33,7d 78,0f 30,5a 58,57 5d,33 6b,7f 32,49 4e,33 7f,03 4b,0b 23,5e 41,4e 48,77 6a,79 3b,6b 44,57 5e,1b 75,45 4b,5b 45,51 0f,44 4b,2b 76,41 4f,7f 40,05 2b,49 3c,5f 00,0b 03,03 7c,3b 4c,79 7e,75 4b,5e 4c,4c 23,7a 74,5d 45,5d 0f,40 7d,25 2d,4d 7e,7d 0b,78 7f,40 7c,5b 3b,29 4c,25 0b,46 5e,3c 48,5b 0f,59 5d,6b 41,2d 66,78 2b,50 7e,72 4d,2b 66,39 1b,4b 4d,51 5d,58 6a,5f 1b,69 0f,4d 79,7c 3d,7f 42,4f 33,2b 6b,32 5f,6b 5f
Principal Component 2767,7e 09,75 5b,5d 58,48 6a,46 2b,57 3d,6a 0d,51 2b,2b 59,55 5f,5e 39,15 6a,33 4f,52 5f,5d 75,5f 79,6b 66,4e 49,00 2c,0f 58,76 4e,7e 31,0b 53,73 4e,0c 46,52 5d,7f 7c,4f 0f,13 0f,51 5a,4d 4e,7a 75,66 7a,6b 5f,66 7f,75 4e,68 5b,5a 55,0f 08,7e 7f,38 4c,7d 66,4a 4d,2b 51,5f 59,53 5a,7f 2b,5a 03,77 5f,0c 47,50 2b,72 3d,52 2b,4b 66,4b 5f,79 4c,66 4a,78 4c,1b 3b,5f 53,4c 25,7e 32,3d 7d,76 3c,4c 57,66 2d,5e 49,7e 77,44 3c,2b 4d,09 4c,5f 7e,7e 50,4d 7f,0f 78,7c 46,79 2b,2b 7d,4f 4c,56 5d,7e 4d,7e 7d,48 6b,32 5e,50 7e,2a 48,7e 3d,0f 22,4c 78,7c 42,7f 79,72 3a,35 0b,2b 7f,7e 2b,7f 6b,32 6a,41 5b,73 5d,0b 25
Principal Component 2768,58 5a,5d 58,46 2b,21 7e,57 3d,51 2b,15 6a,5f 79,52 5f,48 6a,33 4f,5e 39,76 4e,6b 66,4e 49,7f 2b,5d 31,52 5d,2b 59,5d 75,00 2c,73 4e,5a 52,4f 0f,77 5f,7a 75,5a 55,0c 46,7e 7f,4d 4e,66 7a,51 5a,4b 5f,66 7f,38 4c,4a 4d,50 2b,7d 66,0b 53,7e 51,5f 59,52 2b,6a 0d,0f 08,2b 51,6b 5f,5a 03,7e 2b,66 2d,7f 00,66 4a,1b 3b,4d 7f,78 4c,4c 78,79 4c,7e 50,76 3c,7e 3d,2b 4d,09 4c,72 3d,4c 25,7c 42,5e 49,4b 66,5f 53,3d 7d,44 3c,2a 48,24 0f,4d 55,0f 78,2b 7d,0f 4a,5d 41,32 6a,7e 77,4c 57,2d 0f,0b 25,4b 42,32 5d,72 3a,35 0b,5d 74,7e 4d,7c 46,32 5e,7e 5f,48 6b,73 5d,5f 7e,73 7e,41 5b,78 3d,2b 7f,2b 66,7e 7d,7f 79
Principal Component 2769,58 5a,68 5b,13 0f,4e 45,55 5f,7e 09,5b 50,46 7d,75 4e,6a 0d,6b 50,5d 58,5d 6a,50 2b,51 5f,74 4e,4e 5e,77 6a,6a 40,0f 2d,01 5d,57 5d,7f 7c,5b 57,5d 03,5f 6a,5f 03,5f 68,41 1a,33 6b,2b 52,1b 75,00 0d,45 0b,5e 41,57 5e,5f 7e,7f 00,51 0f,7e 7e,03 4b,7f 32,7d 78,56 5d,49 3c,7a 33,0f 30,0b 23,49 4e,6a 38,79 7e,7f 7e,45 4b,5a 58,4e 48,5f 00,5b 45,03 3a,72 4d,7a 74,7f 40,75 5b,41 4f,33 7f,5d 0f,79 3b,78 7f,50 7e,5e 0f,4c 23,3d 7f,2b 76,5b 0f,05 2b,6b 44,03 7c,7c 3d,4d 7e,1b 21,4d 77,4b 4b,2d 66,7d 0b,4b 4d,5d 45,46 5e,66 0b,5d 3b,66 3c,6b 41,58 6a,59 5d,39 6a,44 4b,51 5d,0b 03,3b 4c,5b 3b,1a 50,7f 3d
Principal Component 2770,4e 45,75 4e,6a 39,68 5b,15 6a,4e 49,6b 66,76 4e,57 3d,7e 31,21 7e,52 5d,51 5f,5f 79,6a 25,73 4e,5e 2b,2b 52,4f 0f,5e 39,33 4f,7a 75,7e 7f,66 7a,52 5f,6b 5f,6a 38,4d 4e,5a 55,7d 66,0f 08,52 2b,66 7f,51 5a,4a 4d,5a 03,77 5f,48 6a,4d 7f,03 3a,4c 25,7e 50,38 4c,4c 78,66 2d,0c 47,0c 46,79 4c,51 2b,66 4a,4d 55,78 4c,09 4c,7e 3d,5f 53,5e 49,7e 4d,4b 5f,3d 7d,0f 78,5d 75,4c 1b,44 3c,5f 59,0b 25,76 3c,4c 57,32 6a,48 6b,7e 2b,2d 0f,2b 7d,24 0f,7c 46,7c 42,7f 79,79 2b,5d 41,53 7f,0f 22,72 3a,4b 42,35 0b,0f 69,00 6b,73 7e,32 5d,4f 4c,2a 48,43 3b,73 5d,1b 3b,2b 4d,4d 46,5d 00,7e 25,5d 74,72 6a,6b 57,00 4c
Principal Component 2771,21 7e,6a 0d,7e 31,46 2b,77 6a,13 0f,6b 50,50 2b,6a 40,7e 51,5f 6a,7e 5e,5d 6a,0f 2d,00 0d,4e 5e,01 5d,5b 57,5f 03,2b 59,33 6b,45 0b,03 3a,48 6a,5d 03,56 5d,79 7e,7f 7e,41 1a,5e 41,7f 32,57 5d,5f 7e,7a 33,4e 48,7f 2b,03 4b,00 2c,5b 45,1b 75,0f 30,49 3c,51 2b,0b 03,49 4e,50 7e,0b 23,72 4d,41 4f,45 4b,5d 75,7f 40,7d 78,05 2b,5d 0f,0c 47,7f 00,3c 48,4c 23,5b 0f,44 4b,78 7f,5e 0f,6b 44,5f 68,1b 21,77 5f,7f 42,7a 74,2b 76,59 5d,66 3c,58 6a,4d 7e,5d 3b,7c 3d,2b 6b,25 0b,03 7c,3b 4c,5d 5e,66 0b,0f 6b,3d 7f,7d 0b,4b 4d,1a 50,46 5e,75 4e,6b 42,3b 1b,39 6a,53 5a,25 4c,4d 77,50 6b,72 3d,7f 3d,76 3d,75 4b
Principal Component 2772,75 5b,4e 45,5a 52,46 2b,0f 58,5e 2b,75 4e,6a 0d,68 5b,77 6a,5d 58,6a 40,58 5a,48 6a,6b 50,03 3a,00 0d,51 2b,4e 5e,0c 46,5f 6a,5f 68,5f 03,0f 2d,00 2c,01 5d,33 6b,50 2b,5d 03,5f 7e,45 0b,5d 6a,7a 33,7f 32,5e 39,79 7e,5e 41,4e 48,5b 45,41 1a,7f 7e,56 5d,0f 30,5b 57,1b 75,7e 51,5d 75,49 4e,49 3c,53 5a,7f 40,0b 03,7e 77,57 3d,44 4b,72 4d,5b 0f,5a 58,41 4f,05 2b,5e 0f,5d 0f,1b 3b,72 3d,45 4b,03 4b,1b 21,3c 48,4c 23,0b 23,7a 74,25 0b,0b 53,66 0b,7c 3d,3b 4c,58 6a,3b 1b,25 4c,78 7f,2b 76,59 5d,7f 42,7e 50,46 5e,5d 5e,57 5d,6b 44,4b 4b,7f 3d,29 4c,76 3d,5f 1b,7a 0f,3d 7f,4d 79,2d 66,66 3c,25 2d,7e 3c
Principal Component 2773,75 5b,5b 50,7e 31,51 5f,13 0f,58 5a,74 4e,7e 5e,51 0f,6b 5f,21 7e,6a 39,6a 38,6a 25,4e 49,57 5e,46 7d,15 6a,76 4e,66 7a,5f 00,4f 0f,7f 2b,5a 55,0c 47,7a 75,6a 0d,7e 51,52 5d,7e 7f,5f 79,46 2b,4d 4e,66 7f,4d 7f,4c 1b,66 4a,7f 00,4c 78,7e 3d,4c 57,4c 25,5f 59,66 2d,09 4c,5e 49,79 4c,4d 55,38 4c,4f 4c,52 2b,7f 7c,79 3b,32 5d,4a 4d,79 2b,0f 69,5a 03,6b 66,7e 7e,5e 4c,44 3c,2b 7d,5e 39,33 4f,57 5d,5d 00,24 0f,6a 40,3d 7d,32 6a,7d 66,03 0b,2a 48,5d 74,72 3a,48 0c,53 7f,76 3c,7e 32,51 5a,0b 25,73 7e,4b 42,48 6b,2d 50,2b 4d,0f 22,7d 4d,73 5d,7e 4d,7c 46,41 5b,52 5f,78 4c,50 0a,2d 0f,00 6b,7f 79,6b 57
Principal Component 2774,55 5f,77 5f,75 5b,51 2b,5b 50,2b 51,5a 52,00 2c,0c 46,5e 2b,77 6a,4e 5e,6a 39,6b 50,7a 33,5e 41,5d 03,5d 58,33 6b,00 0d,7e 31,7f 32,5f 6a,7f 7e,41 1a,4e 48,5f 68,0f 2d,5f 03,45 0b,1b 75,01 5d,79 7e,48 6a,0b 03,5b 45,05 2b,57 3d,2b 52,7f 40,44 4b,49 4e,0f 30,72 4d,5e 39,49 3c,4b 5f,4c 23,75 4e,5e 0f,78 7f,72 3d,5b 0f,41 4f,5d 0f,5a 58,3b 4c,7e 77,25 0b,29 4c,25 4c,3c 48,45 4b,7f 42,0b 23,2b 59,66 3c,2b 76,1b 3b,7c 42,66 0b,3b 1b,76 3d,1b 21,5d 5e,25 2d,59 5d,00 4c,4d 79,0b 45,58 6a,40 7c,56 5d,7a 74,41 4b,46 5e,5f 50,53 5a,7c 3d,0b 53,56 1a,73 6a,50 6b,33 7f,0b 6a,23 5d,4b 3b,5d 3b,7a 0f,55 2d
Principal Component 2775,0f 58,7e 31,5b 50,5e 39,6a 39,51 2b,48 6a,00 2c,58 5a,46 2b,5e 2b,5d 31,5e 41,0c 46,7a 33,33 6b,4e 48,4e 5e,41 1a,7f 32,5f 7e,00 0d,5d 03,57 3d,45 0b,7f 7e,5f 6a,44 4b,5f 79,5f 03,79 7e,0b 03,5b 45,0f 2d,7f 40,05 2b,5f 68,6b 50,1b 75,72 3d,46 7d,77 6a,0b 23,0f 30,15 6a,52 5d,49 4e,5e 0f,29 4c,4b 5f,51 5f,5d 0f,5b 0f,72 4d,21 7e,7e 7e,4c 23,7f 42,33 7f,66 3c,01 5d,5a 58,78 7f,52 5f,03 4b,40 7c,3b 1b,59 5d,52 2b,41 4f,7d 66,66 0b,6b 66,53 5a,4d 7e,41 4b,45 4b,25 4c,1b 3b,7a 74,0b 45,3c 48,4d 79,5d 5e,6b 44,7e 77,23 5d,76 3d,25 0b,46 5e,7c 3d,1b 21,73 6a,00 4c,0b 6a,5f 50,7c 42,2d 66,40 7d,5d 3b
Principal Component 2776,0f 58,55 5f,77 5f,7e 31,6a 0d,74 4e,03 3a,7f 7c,51 0f,7f 00,5d 58,5a 55,6a 25,2b 52,66 7a,50 2b,6a 38,79 3b,7a 75,7e 50,4c 78,7e 7f,4e 49,5b 57,76 4e,57 5d,6b 5f,5d 75,66 4a,4c 57,77 4a,6a 40,09 4c,7d 78,7e 3d,5d 6a,4c 25,4f 0f,79 4c,5a 03,66 2d,66 7f,4d 7f,5e 49,2d 0f,05 5d,56 5d,4f 4c,32 5d,0f 69,2b 7d,48 0c,32 6a,4a 4d,72 3a,73 7e,75 4b,50 7e,4c 1b,24 0f,4b 42,4b 66,7f 79,5f 59,5d 00,5d 74,2a 48,3d 7d,2b 4d,73 5d,03 0b,7d 4d,2d 48,44 0b,0b 25,00 6b,53 7f,79 2b,74 6b,0b 53,4d 55,5f 00,2d 50,48 6b,4d 4e,7d 0b,41 5b,7e 4d,72 6a,0f 4f,0f 22,43 3b,35 0b,38 4c,4c 3c,0c 48,31 4c,50 0a,0f 08,5f 76
Principal Component 2777,5e 2b,5b 50,7f 00,5a 55,03 3a,57 5d,66 7a,7d 78,50 7e,7e 09,79 3b,7a 75,76 4e,2b 52,4c 78,46 2b,7e 7f,4c 57,05 5d,66 4a,77 5f,7e 3d,5d 31,5a 58,4f 0f,09 4c,5a 03,79 4c,56 5d,4e 49,50 2b,4c 25,58 5a,4f 4c,66 2d,5e 49,0f 08,53 5a,77 4a,0f 69,75 4b,32 5d,6a 38,66 7f,5b 57,77 6a,4b 66,2b 7d,75 4e,5f 68,72 3a,51 0f,24 0f,4d 7f,2d 0f,32 6a,4b 42,7f 79,4a 4d,73 7e,75 5b,51 2b,48 0c,5d 00,5f 6a,00 6b,2b 4d,73 5d,74 6b,2a 48,5d 74,03 0b,51 5a,79 2b,6b 50,5d 41,0f 22,0f 04,7e 4d,48 6b,53 7f,0c 48,7d 4d,4c 3c,7d 0b,2d 50,44 0b,6a 0d,0f 4f,4f 33,3d 7d,44 3c,43 3b,2b 69,41 5b,35 0b,4d 55,03 7c,74 4f,2d 48
Principal Component 2778,68 5b,21 7e,7e 31,5a 52,0f 58,5b 50,46 2b,4e 45,7e 09,13 0f,5a 55,50 2b,57 5d,66 7a,2b 51,79 3b,7f 00,5e 39,75 5b,6b 50,7d 78,7e 7f,4c 78,7a 75,77 6a,5a 03,5a 58,7e 3d,4c 57,66 4a,76 4e,4c 25,79 4c,09 4c,5f 68,75 4b,5e 49,66 7f,4f 4c,66 2d,01 5d,0f 08,32 5d,4a 4d,73 7e,0f 69,48 0c,2b 7d,4b 42,53 5a,5f 6a,7f 79,5d 58,55 5f,3d 7d,72 3a,2d 0f,77 4a,24 0f,5d 00,4b 66,7e 4d,78 4c,00 6b,79 2b,5d 41,32 6a,2a 48,73 5d,74 6b,4e 49,50 7e,44 3c,51 5a,5d 74,4d 7f,2d 48,4c 3c,5b 57,5d 31,2b 4d,0f 04,53 7f,56 5d,4f 0f,44 0b,0c 46,48 6b,4d 55,74 4f,0f 22,7d 4d,2b 66,0f 4f,03 0b,45 3c,4f 33,2b 69,35 0b,5e 4c
Principal Component 2779,55 5f,5d 31,7e 5e,75 4e,6a 39,6b 50,6a 40,46 7d,00 2c,5e 2b,46 2b,5a 55,57 5d,13 0f,58 5a,7d 78,66 7a,77 6a,76 4e,7a 75,51 5f,4c 78,79 3b,75 5b,0c 46,66 4a,4c 57,7e 7f,7e 3d,79 4c,75 4b,5f 68,5a 03,09 4c,4c 25,66 7f,4b 42,5f 6a,66 2d,5e 39,5e 49,73 7e,7f 79,4f 4c,4a 4d,53 5a,51 2b,2b 7d,32 5d,72 3a,7e 7e,2a 48,0f 69,3d 7d,48 0c,2d 0f,5a 58,00 6b,24 0f,5d 00,78 4c,51 5a,48 6a,01 5d,4c 3c,45 3c,4d 7f,44 3c,79 2b,4b 66,32 6a,7d 4d,5d 41,50 7e,48 6b,5d 74,74 6b,73 5d,53 7f,41 5b,4e 49,5b 57,2d 48,2b 66,0f 08,0f 04,4f 33,2b 4d,0f 4f,7e 2b,0f 2d,74 4f,03 0b,7d 0b,43 3b,2b 69,0f 22,31 4c,46 3b,44 0b
